id|topics|author|date|text
21012|['Γνωμικές']|Απόστολος Βόμπρας|24/04/2025| Άνθρωπος άπου εκτιμά τον φίλο και αδερφό του, είναι ένα δώρο απ'το θεό κι ευτύχημα δικό του 
20982|['Γνωμικές']|Ζαχαρούλα Βρυλάκη|13/02/2025| Μη θές παντέρμε άνθρωπε περίσσια να σου τρέχουν, και κράθιε εκείνα που 'χτισες μα πλιά αξία έχουν 
20950|['Γνωμικές']||20/12/2024| Πίσω από κάθε δυνατό και μια γυναίκα υπάρχει, που του συμπαραστέκεται σ'ότι και να του λάχει 
20914|['Γνωμικές']|Μιχαλάκης Ευάγγελος|31/10/2024| Εκεί που δεν τον εκτιμούν τον εδικό σου κόπο,, σήκω και φύγε.... δεν θεωρείς; ...είσαι σε λάθος τόπο 
20906|['Γνωμικές']|Γιώργος Μπιλανακης|31/10/2024| Όποτε δίνεις, να ξεχνάς, σαν παίρνεις, να θυμάσαι, και τότε θα μπορείς να λες, άνθρωπος πως λογάσαι 
20896|['Γνωμικές']|Γιώργος Μπιλανακης|19/10/2024| Όποιος φοβάται στη ζωή το παραπάνω ζάλο,, ποτέ δε θα βρεθεί κανείς να τονε πει μεγάλο 
20893|['Γνωμικές']|Γιώργος Μπιλανακης|18/10/2024| Δεν πα να κάνει το σταυρό χίλιες φορές τη μέρα,, απου´χει σκάρτη την ψυχή τζάμπα κουνεί τη χέρα 
20887|['Γνωμικές']|Αλεξανδράκης Βασίλης|09/10/2024| Είδα φτωχό που πλούτισε, πλούσιο να φτωχάνει,, μα όποιος γεννιέται αχάριστος δε σάζει ότι κι αν κάνει 
20886|['Γνωμικές']|Στιβακτάκης Ιωσήφ|08/10/2024| Είναι τ'ανθρώπου η ψυχή, θάλασσα π'αγριεύει,, κύματα φέρνει ξαφνικά εκειά που γαληνεύει 
