id|topics|author|date|text
21006|['Ερωτας']|Θοδωρής Παντελής|15/04/2025| Εσύ είσαι η πιο όμορφη -η- τσι καρδιάς μου κλέφτρα,, μου μάγεψες και το μυαλό του κόσμου μου πλανεύτρα 
20985|['Ερωτας']|Τσατσακης Μιχαλης|26/02/2025| Θελω και στελνω σου φιλιά οπου και να'σαι τωρα,, γιατι εισαι βαλσαμο ψυχης και μια αγκαλια στη μπορα 
20981|['Ερωτας']|Φραγκούλης Κωστής|01/02/2025| Εφτά γιατροί βασιλικοί, καθηγητές μεγάλοι, μου ’δώσαν παραπεμπτικό για τη δική σου αγκάλη 
20960|['Ερωτας']|Νίκος Καζαλάκης|10/01/2025| Γιατί μωρό μου σ' αγαπώ κι 'σαι σαφή μακριά μου,, θέλω να σε χω δίπλα μου μέσα στην αγκαλιά μου 
20944|['Ερωτας']|Γαρυφαλάκης Γιώργος|20/12/2024| Στον έρωτά σου εγέρασα κι ασπρίσαν τα μαλλιά μου, κι ακόμα δεν εταίριαξε άλλη στην αγκαλιά μου 
20936|['Ερωτας']|Σαββόπουλος Λευτέρης|20/12/2024| Αν μ' αγαπήσει μια καλή τότε(ς) κι εγώ καλιώνω, μα τα δαιμόνια μου αλυχτάν τις νύχτες απ' τον πόνο 
20934|['Ερωτας']|Αλεφραγκής Μηνάς|08/12/2024| Σε κάθε μία ανατολη στέκω στο ίδιο μερος, ήμουνα νιος που αγάπησα και τώρα είμαι γερος 
20892|['Ερωτας']|Γιάννης Σαριδάκης (Μεσαρτογιάννης)|11/10/2024| Αρέσει μου να σου κλουθώ σ'ότι κι αν κάνεις ζάλο,, αφού κατέχω δίπλα σου, ζω κάτι το μεγάλο 
20868|['Ερωτας']||27/09/2024| Αφού σ'αρέσει να πονώ θα πέσω να χτυπήσω, για' δε μπορώ χωρίς χαρά και γέλιο να σ'αφήσω 
